,VICTIMA_PERUANA,EDAD_VICTIMA,VICTIMA_GESTANDO,N_HIJOS,ESTADO_CIVIL_VICTIMA,ESTUDIA,TRABAJA_VICTIMA,TIENE_SEGURO,DIST_DOMICILIO
111487,1,19,0,0,1,1,0,1,Villa El Salvador
111488,1,27,0,1,1,0,1,0,Villa El Salvador
111489,1,74,0,1,1,0,1,1,Villa El Salvador
111490,1,20,0,1,1,0,0,1,Villa El Salvador
111493,1,43,0,1,1,0,1,1,Villa El Salvador
111494,1,43,0,1,1,0,1,1,Villa El Salvador
111495,1,16,0,0,1,0,0,1,Chorrillos
111496,1,21,0,1,1,0,0,1,Villa El Salvador
111497,1,41,0,1,1,1,0,1,Villa El Salvador
111498,1,21,1,0,1,0,1,1,Villa El Salvador
111499,1,49,0,1,1,0,1,1,Villa El Salvador
111501,1,45,0,1,1,0,1,1,Villa El Salvador
111502,1,44,0,0,1,0,1,0,Villa El Salvador
111503,1,26,0,1,1,0,1,1,Villa El Salvador
111504,1,1,0,0,1,0,0,1,Villa El Salvador
111506,1,53,0,1,1,0,0,1,Villa El Salvador
111507,1,10,0,0,1,1,0,1,Villa El Salvador
111510,0,15,0,0,1,1,0,0,Villa El Salvador
111511,1,64,0,1,1,0,0,1,Villa El Salvador
111512,1,30,0,1,1,1,1,1,Villa El Salvador
111514,1,5,0,0,1,1,0,1,Villa El Salvador
111515,1,57,0,1,1,0,1,1,Villa El Salvador
111516,1,26,0,1,1,0,1,1,Villa El Salvador
111517,1,51,0,1,1,0,0,1,Villa El Salvador
111518,1,51,0,1,1,0,0,1,Villa El Salvador
111519,1,51,0,1,1,0,0,1,Villa El Salvador
111520,1,51,0,1,1,0,0,1,Villa El Salvador
111521,1,51,0,1,1,0,0,1,Villa El Salvador
111522,1,53,0,1,1,0,0,1,Villa El Salvador
111523,1,53,0,1,1,0,0,1,Villa El Salvador
111524,1,53,0,1,1,0,0,1,Villa El Salvador
111525,1,53,0,1,1,0,0,1,Villa El Salvador
111526,1,53,0,1,1,0,0,1,Villa El Salvador
111527,1,44,0,1,1,0,1,0,Villa El Salvador
111530,0,15,0,0,1,1,0,0,Villa El Salvador
111531,1,41,0,1,1,0,0,1,Villa El Salvador
111532,1,6,0,0,1,1,0,1,Villa El Salvador
111533,1,50,0,1,1,0,1,1,Villa El Salvador
111534,1,50,0,1,1,0,1,1,Villa El Salvador
111535,1,50,0,1,1,0,1,1,Villa El Salvador
111536,1,18,0,0,1,1,0,1,Villa El Salvador
111537,1,18,0,0,1,1,0,1,Villa El Salvador
111538,1,41,0,1,1,0,1,1,Villa El Salvador
111539,1,41,0,1,1,0,1,1,Villa El Salvador
111540,1,48,0,1,1,1,0,1,Villa El Salvador
111545,1,23,0,1,1,0,0,0,Villa El Salvador
111546,1,6,0,0,1,1,0,1,Villa El Salvador
111547,1,6,0,0,1,1,0,1,Villa El Salvador
111550,1,27,0,1,1,0,0,1,Villa El Salvador
111551,1,11,0,0,1,1,0,1,Villa El Salvador
111552,1,11,0,0,1,1,0,1,Villa El Salvador
111553,1,15,0,0,1,0,0,0,Villa El Salvador
111554,1,32,0,0,1,0,0,1,Villa El Salvador
111555,1,15,0,0,1,1,0,0,Villa El Salvador
111556,1,14,0,0,1,1,0,0,Villa El Salvador
111557,1,14,0,0,1,1,0,0,Villa El Salvador
111558,1,21,0,0,1,0,1,1,Villa El Salvador
111559,1,14,0,0,1,1,0,1,Villa El Salvador
111560,1,45,0,1,1,0,0,1,Villa El Salvador
111562,1,20,0,1,1,0,0,0,Villa El Salvador
111565,1,26,0,1,1,0,0,1,Comas
111566,1,26,0,1,1,0,0,1,Comas
111568,1,30,0,1,1,0,0,0,Villa El Salvador
111570,1,45,0,1,1,0,1,0,Villa El Salvador
111574,1,26,1,1,1,0,0,1,Villa El Salvador
111575,1,26,1,0,1,0,0,0,Villa El Salvador
111576,1,18,0,0,1,1,1,1,Villa El Salvador
111577,1,49,0,1,1,0,1,1,Villa El Salvador
111579,1,29,0,1,1,0,1,1,Villa El Salvador
111581,1,55,0,1,1,0,0,1,Villa El Salvador
111582,1,42,0,0,1,0,1,1,Villa El Salvador
111583,1,50,0,1,1,0,1,1,Villa El Salvador
111584,1,47,0,1,1,0,0,1,Villa El Salvador
111585,1,34,0,1,1,0,0,0,Villa El Salvador
111587,1,38,0,1,1,0,1,1,Villa El Salvador
111590,1,57,0,1,1,0,1,1,Villa El Salvador
111591,1,57,0,1,1,0,1,1,Villa El Salvador
111592,0,40,0,1,1,0,1,1,Villa El Salvador
111594,1,34,0,1,1,0,0,1,Villa El Salvador
111596,1,5,0,0,1,1,0,1,Villa El Salvador
111597,1,32,0,1,1,0,1,1,Villa El Salvador
111598,1,28,0,1,1,0,0,1,Villa El Salvador
111600,1,3,0,0,1,0,0,1,Villa El Salvador
111602,1,31,0,1,1,0,1,1,Villa El Salvador
111604,1,8,0,0,1,1,0,1,Villa El Salvador
111605,1,27,0,1,1,0,0,1,Villa El Salvador
111607,1,16,0,0,1,1,0,0,Villa El Salvador
111608,1,40,0,1,1,0,1,1,Villa El Salvador
111609,1,17,0,0,1,1,0,1,Villa El Salvador
111610,1,17,0,0,1,1,0,1,Villa El Salvador
111611,1,19,0,0,1,0,0,1,Villa El Salvador
111612,1,6,0,0,1,1,0,0,Villa El Salvador
111613,1,28,0,0,1,1,0,1,Villa El Salvador
111614,1,4,0,0,1,0,0,1,Chorrillos
111615,1,28,0,1,1,0,0,0,Chorrillos
111616,1,13,0,0,1,1,0,0,Chorrillos
111617,1,64,0,1,1,0,0,0,Villa Maria del Triunfo
111618,1,63,0,1,1,0,1,1,Villa El Salvador
111619,1,27,0,1,1,0,1,1,Villa El Salvador
111620,1,46,0,0,1,0,0,0,Villa El Salvador
111621,1,9,0,0,1,1,0,0,Villa El Salvador
111622,1,9,0,0,1,1,0,0,Villa El Salvador
111624,1,16,0,0,1,1,0,1,Villa El Salvador
111625,1,16,0,0,1,1,0,1,Villa El Salvador
111626,1,16,0,0,1,1,0,1,Villa El Salvador
111627,1,35,0,1,1,0,0,1,Villa El Salvador
111628,1,14,0,0,1,1,0,1,Villa El Salvador
111629,1,45,0,1,1,0,1,1,Villa El Salvador
111631,1,37,0,1,1,0,0,1,Villa El Salvador
111632,1,12,0,0,1,1,0,1,Villa El Salvador
111633,1,34,0,0,1,0,0,1,Villa El Salvador
111634,1,23,0,1,1,0,0,1,Villa El Salvador
111636,1,42,0,1,1,0,0,1,Villa El Salvador
111637,1,55,0,1,1,0,0,1,Villa El Salvador
111638,1,29,0,1,1,0,0,1,Villa El Salvador
111639,1,25,0,1,1,0,1,1,Villa El Salvador
111640,1,5,0,0,1,1,0,1,Villa El Salvador
111641,1,30,0,1,1,0,0,1,Villa El Salvador
111643,1,8,0,0,1,1,0,1,Villa El Salvador
111646,1,44,0,1,1,0,0,1,Villa El Salvador
111649,1,34,0,1,1,0,1,0,Villa El Salvador
111650,1,12,0,0,1,1,0,1,Villa El Salvador
111652,1,41,0,1,1,0,0,0,Villa El Salvador
111653,1,27,0,1,1,0,0,0,Villa El Salvador
111654,1,39,0,1,1,0,0,1,Villa El Salvador
111655,1,24,0,1,1,0,1,1,Villa El Salvador
111656,1,24,0,0,1,0,0,1,Villa El Salvador
111659,1,41,0,1,1,0,1,1,Villa El Salvador
111662,1,28,0,0,1,0,1,0,Villa El Salvador
111663,1,30,0,1,1,0,1,1,Villa El Salvador
111664,1,8,0,0,1,0,0,1,Villa El Salvador
111670,1,34,0,1,1,0,1,1,Villa El Salvador
111672,1,40,0,1,1,0,0,0,Villa El Salvador
111673,1,15,0,0,1,1,1,1,Villa El Salvador
111675,1,25,0,1,1,0,0,0,Villa El Salvador
111679,1,3,0,0,1,1,0,1,Villa El Salvador
111680,0,11,0,0,1,0,0,0,Villa El Salvador
111681,0,11,0,0,1,0,0,0,Villa El Salvador
111682,0,11,0,0,1,0,0,0,Villa El Salvador
111683,1,22,0,1,1,0,0,0,Villa El Salvador
111685,1,5,0,0,1,1,0,1,Villa El Salvador
111686,1,17,0,0,1,1,0,1,Villa El Salvador
111687,1,24,0,1,1,0,0,1,Villa El Salvador
111688,1,54,0,1,1,0,1,0,Villa El Salvador
111689,1,31,0,0,1,0,0,0,Chorrillos
111690,1,14,0,1,1,0,0,0,Chorrillos
111691,1,14,0,0,1,1,0,1,Villa El Salvador
111692,1,27,0,0,1,0,0,1,Villa El Salvador
111693,1,16,0,0,1,1,1,1,Villa El Salvador
111694,1,27,0,1,1,0,0,0,Villa El Salvador
111695,1,37,0,1,1,0,1,1,Villa El Salvador
111698,1,29,0,1,1,0,0,1,Villa El Salvador
111699,1,29,0,1,1,0,0,1,Villa El Salvador
111700,1,45,0,1,1,0,0,1,Villa El Salvador
111701,1,31,0,1,1,0,1,1,Villa El Salvador
111702,1,19,0,1,1,1,1,1,Villa El Salvador
111704,1,21,0,0,1,0,0,0,Villa El Salvador
111705,1,7,0,0,1,1,0,1,Villa El Salvador
111708,1,30,0,1,1,0,0,1,Villa El Salvador
111709,1,37,0,1,1,0,0,1,Villa El Salvador
111711,1,42,0,1,1,0,1,0,Villa El Salvador
111713,1,26,0,1,1,0,0,0,Villa El Salvador
111714,1,24,0,0,1,0,1,1,Villa El Salvador
111715,1,17,0,0,1,0,0,1,Villa El Salvador
111716,1,3,0,0,1,0,0,1,Villa El Salvador
111717,1,36,0,1,1,0,1,1,Villa El Salvador
111718,1,38,0,1,1,0,0,1,Villa El Salvador
111719,1,24,0,1,1,0,0,1,Villa El Salvador
111721,1,34,0,1,1,0,1,1,Villa El Salvador
111723,1,16,0,0,1,1,0,1,Villa El Salvador
111725,1,13,0,0,1,1,0,1,Villa El Salvador
111727,1,3,0,0,1,0,0,0,Villa El Salvador
111728,1,33,0,1,1,0,0,0,Villa El Salvador
111729,1,0,0,0,1,0,0,0,Villa El Salvador
111730,1,18,0,1,1,0,0,0,Villa El Salvador
111731,1,30,0,1,1,0,1,1,Villa El Salvador
111732,1,10,0,0,1,1,0,1,Villa El Salvador
111733,1,50,0,1,1,0,0,1,Villa El Salvador
111736,1,32,0,1,1,0,0,1,Villa El Salvador
111740,1,52,0,1,1,0,1,1,Villa El Salvador
111741,1,14,0,0,1,1,0,1,Villa El Salvador
111743,1,67,0,0,1,0,0,0,Villa El Salvador
111744,1,67,0,0,1,0,0,0,Villa El Salvador
111747,1,52,0,1,1,0,0,1,Villa El Salvador
111748,1,26,1,1,1,0,1,1,Villa El Salvador
111749,1,14,0,0,1,1,0,0,Villa El Salvador
111750,1,29,0,1,1,1,1,1,Villa El Salvador
111752,1,19,0,1,1,0,0,0,Villa El Salvador
111753,1,81,0,1,1,0,0,1,Villa El Salvador
111754,1,49,0,1,1,0,0,1,Villa El Salvador
111755,1,23,0,1,1,0,0,1,Villa El Salvador
111756,1,36,0,0,1,0,1,0,Villa El Salvador
111757,1,31,0,1,1,0,1,0,Villa El Salvador
111758,1,12,0,0,1,1,0,0,Villa El Salvador
111759,1,23,1,1,1,0,0,1,Villa El Salvador
111760,1,12,0,0,1,1,0,1,Villa El Salvador
111761,1,12,0,0,1,1,0,1,Villa El Salvador
111762,1,12,0,0,1,1,0,1,Villa El Salvador
111763,1,12,0,0,1,1,0,1,Villa El Salvador
111766,1,10,0,0,1,1,0,1,Villa El Salvador
111767,1,10,0,0,1,1,0,1,Villa El Salvador
111768,1,50,0,1,1,0,0,1,Villa El Salvador
111770,1,13,0,0,1,0,0,1,Villa El Salvador
111771,1,13,0,0,1,0,0,1,Villa El Salvador
111772,1,13,0,0,1,0,0,1,Villa El Salvador
111773,1,13,0,0,1,0,0,1,Villa El Salvador
111774,1,15,0,0,1,1,0,1,Villa Maria del Triunfo
111775,1,15,0,0,1,1,0,1,Villa Maria del Triunfo
111776,0,22,0,1,1,0,0,0,Villa Maria del Triunfo
111777,1,57,0,1,1,0,1,1,Villa El Salvador
111778,0,38,0,1,1,0,0,0,Villa El Salvador
111779,1,44,0,1,1,0,1,0,Villa El Salvador
111780,1,11,0,0,1,1,0,1,Villa El Salvador
111781,1,12,0,0,1,1,0,0,Villa El Salvador
111782,1,39,0,1,1,0,0,1,Villa El Salvador
111783,1,39,0,1,1,0,0,1,Villa El Salvador
111785,1,13,0,0,1,1,0,1,Villa El Salvador
111786,1,82,0,0,1,0,0,0,Villa El Salvador
111787,1,27,0,1,1,0,1,1,Villa El Salvador
111789,1,20,0,1,1,0,0,1,Villa El Salvador
111790,1,72,0,1,1,0,0,1,Villa El Salvador
111791,1,1,0,0,1,0,0,0,Villa El Salvador
111792,1,39,0,1,1,0,1,0,Villa El Salvador
111795,1,24,0,1,1,0,1,1,Villa El Salvador
111796,1,27,0,1,1,0,0,1,Villa El Salvador
111797,1,26,0,1,1,0,1,0,Villa El Salvador
111798,1,2,0,0,1,0,0,1,Villa El Salvador
111799,1,8,0,0,1,1,0,1,Villa El Salvador
111800,1,10,0,0,1,1,0,1,Villa El Salvador
111801,1,29,0,1,1,0,1,1,Villa El Salvador
111804,1,3,0,0,1,0,0,1,Lima
111805,1,17,0,0,1,1,0,1,Lima
111806,1,26,0,1,1,0,1,1,Lima
111807,1,34,0,1,1,0,0,1,Villa El Salvador
111808,1,27,0,1,1,0,1,0,Villa El Salvador
111809,1,27,0,1,1,0,1,0,Villa El Salvador
111810,1,69,0,1,1,0,0,1,Villa El Salvador
111811,1,30,0,1,1,0,0,1,Villa El Salvador
111812,1,37,0,1,1,0,1,1,Villa El Salvador
111813,1,3,0,0,1,0,0,1,Villa El Salvador
111814,1,33,0,0,1,0,0,1,Villa El Salvador
111815,1,25,0,0,1,0,1,1,Villa El Salvador
111816,1,25,0,0,1,0,1,1,Villa El Salvador
111819,1,16,0,0,1,0,0,1,Villa El Salvador
111820,1,21,0,0,1,0,0,1,Villa El Salvador
111821,1,34,0,1,1,0,1,1,Villa El Salvador
111822,1,31,0,1,1,0,0,1,Villa El Salvador
111824,1,35,0,1,1,0,1,1,Villa El Salvador
111825,1,65,0,1,1,0,0,1,Villa El Salvador
111826,1,62,0,1,1,0,0,1,Villa El Salvador
111827,1,20,0,0,1,0,1,1,Villa El Salvador
111828,1,71,0,1,1,0,0,1,Villa El Salvador
111829,1,25,0,1,1,0,0,1,Villa El Salvador
111830,1,39,0,1,1,0,1,0,Villa El Salvador
111831,1,13,0,0,1,1,0,1,Villa El Salvador
111832,1,37,0,1,1,0,1,1,Villa El Salvador
111833,1,40,0,0,1,0,1,1,Villa El Salvador
111834,1,34,0,1,1,0,1,0,Villa El Salvador
111835,1,7,0,0,1,1,0,0,Villa El Salvador
111840,1,55,0,1,1,0,1,1,Villa El Salvador
111841,1,78,0,1,1,0,0,1,Villa El Salvador
111842,1,25,0,1,1,0,1,0,Villa El Salvador
111843,1,62,0,1,1,0,0,0,Villa El Salvador
111844,1,27,0,1,1,0,0,0,Villa El Salvador
111846,1,22,0,0,1,1,0,1,Villa El Salvador
111847,1,74,0,1,1,0,0,1,Villa El Salvador
111848,1,13,0,0,1,1,0,1,Villa El Salvador
111851,1,2,0,0,1,0,0,1,Villa El Salvador
111852,1,2,0,0,1,0,0,1,Villa El Salvador
111853,1,43,0,1,1,0,0,1,Villa El Salvador
111854,1,28,0,0,1,0,0,0,Villa El Salvador
111855,1,23,0,1,1,0,0,1,Villa El Salvador
111859,1,1,0,0,1,0,0,1,Villa El Salvador
111860,1,17,0,1,1,0,0,1,Villa El Salvador
111861,1,28,0,0,1,0,1,1,Villa El Salvador
111862,1,29,0,1,1,0,1,1,Villa El Salvador
111863,1,32,0,1,1,0,1,1,Villa El Salvador
111864,1,27,0,1,1,0,1,1,Villa El Salvador
111865,1,47,0,0,1,0,1,1,Villa El Salvador
111866,1,30,0,0,1,0,1,1,Villa El Salvador
111868,1,40,0,1,1,0,1,0,Villa El Salvador
111869,1,40,0,1,1,0,0,1,Lince
111870,1,62,0,1,1,0,1,1,Villa El Salvador
111871,1,23,1,0,1,0,0,0,Lince
111872,1,34,0,1,1,0,1,1,Villa El Salvador
111873,1,77,0,1,1,0,0,1,Villa El Salvador
111874,1,39,0,1,1,0,0,1,Villa El Salvador
111875,1,47,0,1,1,0,0,1,Villa El Salvador
111876,1,32,0,1,1,0,0,1,Villa El Salvador
111877,1,60,0,0,1,0,0,1,Villa El Salvador
111878,1,29,0,1,1,0,0,1,Villa El Salvador
111880,1,11,0,0,1,1,0,1,Villa El Salvador
111881,1,6,0,0,1,1,0,1,Villa El Salvador
111884,1,34,0,1,1,0,1,1,Villa El Salvador
111885,1,13,0,0,1,1,0,1,Villa El Salvador
111887,1,19,0,1,1,1,1,1,Villa El Salvador
111888,1,58,0,1,1,0,1,0,Villa El Salvador
111889,1,57,0,1,1,0,0,0,Lince
111890,1,61,0,1,1,0,0,1,Villa El Salvador
111891,1,31,0,1,1,0,0,1,Villa El Salvador
111892,1,35,0,1,1,0,1,1,Villa El Salvador
111893,1,9,0,0,1,1,0,0,Villa El Salvador
111895,1,16,0,1,1,0,0,1,Villa El Salvador
111896,1,36,0,1,1,0,1,1,Villa El Salvador
111898,1,41,0,1,1,0,1,1,Villa El Salvador
111901,0,22,0,1,1,0,1,1,Villa El Salvador
111902,1,26,0,1,1,0,1,1,Villa El Salvador
111904,1,81,0,1,1,0,0,1,Villa El Salvador
111905,0,28,0,1,1,0,1,0,Villa El Salvador
111906,1,29,1,1,1,1,0,0,Villa El Salvador
111907,1,42,0,1,1,0,0,1,Villa El Salvador
111908,1,44,0,1,1,0,0,1,Villa El Salvador
111913,1,24,0,1,1,0,0,0,Villa Maria del Triunfo
111916,1,48,0,1,1,0,1,1,Villa El Salvador
111917,1,14,0,0,1,1,1,1,Villa El Salvador
111918,1,18,0,0,1,1,0,0,Villa El Salvador
111919,1,48,0,1,1,0,1,1,Lurin
111920,1,27,0,1,1,0,0,1,Villa El Salvador
111921,1,24,0,1,1,0,0,1,Villa Maria del Triunfo
111923,1,23,0,0,1,1,1,0,Villa El Salvador
111924,1,42,0,1,1,0,0,1,Villa El Salvador
111926,1,29,0,1,1,0,0,1,Villa El Salvador
111927,0,41,0,1,1,0,0,0,Villa El Salvador
111928,1,35,0,1,1,0,0,1,Villa El Salvador
111930,1,17,0,0,1,0,0,1,Villa El Salvador
111931,1,17,0,0,1,0,0,1,Villa El Salvador
111932,1,35,0,1,1,0,0,1,Villa El Salvador
111933,1,31,0,1,1,0,1,1,Villa El Salvador
111934,0,20,0,0,1,0,0,0,Villa El Salvador
111936,1,13,0,0,1,1,0,1,Villa El Salvador
111937,1,24,0,1,1,0,0,1,Villa El Salvador
111940,1,2,0,0,1,0,0,1,Villa El Salvador
111941,1,30,0,1,1,0,0,1,Villa El Salvador
111942,1,13,0,0,1,1,0,1,Villa El Salvador
111943,1,43,0,1,1,0,0,1,Villa El Salvador
111944,1,48,0,1,1,0,1,1,Villa El Salvador
111945,1,46,0,1,1,0,0,1,Villa El Salvador
111946,1,27,0,1,1,0,1,1,Villa El Salvador
111947,1,20,0,0,1,0,0,0,Villa El Salvador
111949,1,33,0,1,1,0,1,1,Villa El Salvador
111950,1,39,0,1,1,0,1,1,Villa El Salvador
111952,1,30,0,1,1,0,1,1,Villa El Salvador
111953,1,47,0,1,1,0,0,1,Villa El Salvador
111954,1,33,0,1,1,0,1,1,Villa El Salvador
111955,1,9,0,0,1,1,0,1,Villa El Salvador
111956,1,13,0,0,1,1,0,1,Villa El Salvador
111957,1,17,0,0,1,0,0,1,Villa El Salvador
111958,1,35,0,1,1,0,0,1,Villa El Salvador
111959,1,31,0,1,1,0,0,1,Villa El Salvador
111962,1,18,0,1,1,0,0,1,Villa El Salvador
111963,1,27,0,1,1,0,0,1,Villa El Salvador
111964,1,6,0,0,1,1,0,1,Villa El Salvador
111965,1,4,0,0,1,1,0,1,Villa El Salvador
111966,1,11,0,0,1,1,0,1,Villa El Salvador
111967,1,2,0,0,1,0,0,1,Villa El Salvador
111969,1,26,0,1,1,0,0,1,Villa El Salvador
111970,1,19,0,0,1,1,0,0,San Martin de Porres
111972,1,7,0,0,1,1,0,1,Villa El Salvador
111973,1,28,0,1,1,0,0,1,Villa Maria del Triunfo
111975,1,15,0,0,1,1,0,1,Villa El Salvador
111976,1,11,0,0,1,1,0,1,Villa El Salvador
111977,0,31,0,1,1,0,0,0,Villa El Salvador
111978,1,37,0,1,1,0,0,1,Villa El Salvador
111979,1,25,0,0,1,0,0,0,Villa El Salvador
111980,1,25,0,1,1,0,0,1,Villa El Salvador
111981,1,38,0,1,1,0,0,1,Villa El Salvador
111984,1,10,0,0,1,1,0,1,Villa El Salvador
111985,1,47,0,1,1,0,1,1,Villa El Salvador
111986,1,18,0,0,1,1,0,1,Villa El Salvador
111987,1,16,0,0,1,1,0,1,Villa El Salvador
111988,1,31,0,1,1,0,1,1,Villa El Salvador
111989,1,38,0,1,1,0,0,1,Villa El Salvador
111991,1,36,0,1,1,0,0,0,Villa El Salvador
111992,1,8,0,0,1,1,0,0,Villa El Salvador
111993,1,44,0,1,1,0,0,1,Villa El Salvador
111994,1,53,0,0,1,0,0,1,Villa El Salvador
111997,1,35,0,0,1,0,1,1,Villa El Salvador
111999,1,57,0,1,1,0,0,0,Villa El Salvador
112000,1,24,0,1,1,0,1,0,Villa El Salvador
112001,1,50,0,1,1,0,0,1,Villa El Salvador
112002,1,11,0,0,1,1,0,1,Villa El Salvador
112003,1,40,0,1,1,0,1,1,Villa El Salvador
112004,1,11,0,0,1,1,0,1,Villa El Salvador
112005,1,49,0,1,1,0,1,1,Villa El Salvador
112006,1,35,0,1,1,0,1,1,Villa El Salvador
112007,1,30,0,1,1,0,1,1,Pachacamac
112008,1,38,0,1,1,0,1,1,Villa El Salvador
112009,1,28,0,1,1,0,0,1,Villa El Salvador
112010,1,25,0,1,1,0,0,1,Villa El Salvador
112011,1,47,0,0,1,0,0,0,Villa El Salvador
112012,1,36,0,1,1,0,1,1,Villa El Salvador
112013,1,15,0,0,1,0,0,1,Villa El Salvador
112014,1,13,0,0,1,0,0,0,Villa El Salvador
112015,1,9,0,0,1,0,0,0,Villa El Salvador
112016,1,2,0,0,1,0,0,0,Villa El Salvador
112017,1,6,0,0,1,0,0,0,Villa El Salvador
112018,0,19,0,1,1,0,1,0,Villa El Salvador
112019,1,15,0,0,1,1,0,1,Villa El Salvador
112020,1,27,0,1,1,0,1,1,Villa El Salvador
112021,1,47,0,1,1,0,1,1,Villa El Salvador
112022,1,9,0,0,1,1,0,1,Villa El Salvador
112023,1,26,0,1,1,0,1,1,Villa El Salvador
112024,1,45,0,1,1,0,1,1,Villa El Salvador
112025,1,44,0,1,1,0,0,1,Villa El Salvador
112026,1,40,0,1,1,0,1,1,Villa El Salvador
112027,1,29,0,1,1,0,1,1,Villa El Salvador
112028,1,5,0,0,1,1,0,1,Villa El Salvador
112029,1,51,0,1,1,0,1,1,Villa El Salvador
112030,1,42,0,1,1,0,1,1,Villa El Salvador
112032,1,15,0,0,1,1,0,1,Villa El Salvador
112034,1,23,0,0,1,0,1,0,Villa El Salvador
112035,1,38,0,1,1,0,1,1,Villa El Salvador
112036,1,38,0,1,1,0,1,1,Villa El Salvador
112037,1,23,0,1,1,0,0,1,Villa El Salvador
112038,1,33,0,1,1,0,1,1,Villa El Salvador
112039,1,9,0,0,1,1,0,1,Villa Maria del Triunfo
112040,1,12,0,0,1,1,0,1,Villa El Salvador
112042,1,4,0,0,1,0,0,1,Villa El Salvador
112043,1,14,0,0,1,0,0,1,Villa El Salvador
112044,1,14,0,0,1,0,0,1,Villa El Salvador
112045,1,6,0,0,1,1,0,0,Villa El Salvador
112046,1,15,0,0,1,1,0,1,Villa El Salvador
112047,1,11,0,0,1,1,0,1,Villa El Salvador
112048,1,56,0,1,1,0,1,1,Villa El Salvador
112049,1,26,0,0,1,0,0,0,Villa El Salvador
112050,1,25,0,0,1,0,0,0,Villa El Salvador
112051,1,45,0,0,1,0,0,0,Villa El Salvador
112052,1,33,0,0,1,0,0,0,Villa El Salvador
112053,1,64,0,0,1,0,0,0,Villa El Salvador
112056,1,45,0,1,1,0,1,1,Villa El Salvador
112059,1,18,0,0,1,0,0,1,Villa El Salvador
112060,1,45,0,1,1,0,1,1,Villa El Salvador
112061,1,40,0,1,1,0,1,1,Villa El Salvador
112062,1,17,0,0,1,1,1,1,Villa El Salvador
112063,1,76,0,1,1,0,0,1,Villa El Salvador
112065,1,22,0,1,1,0,0,0,Villa El Salvador
112066,1,30,0,0,1,0,0,1,Villa El Salvador
112067,1,31,0,1,1,0,0,1,Villa El Salvador
112068,1,34,0,1,1,0,0,1,Villa El Salvador
112069,1,76,0,1,1,0,1,1,Villa El Salvador
112070,1,10,0,0,1,1,0,1,Villa El Salvador
112073,1,20,0,0,1,0,1,1,Villa El Salvador
112074,1,9,0,0,1,0,0,0,Villa El Salvador
112075,1,9,0,0,1,0,0,0,Villa El Salvador
112076,1,63,0,1,1,0,1,1,Villa El Salvador
112077,1,9,0,0,1,0,0,1,Villa El Salvador
112078,1,9,0,0,1,0,0,1,Villa El Salvador
112079,1,9,0,0,1,0,0,1,Villa El Salvador
112080,1,34,0,1,1,0,1,1,Villa El Salvador
112081,1,18,0,0,1,0,0,1,Villa Maria del Triunfo
112083,1,46,0,1,1,0,0,1,Villa El Salvador
112084,1,5,0,0,1,1,0,1,Villa El Salvador
112086,1,41,0,1,1,0,1,1,Villa El Salvador
112088,1,33,0,1,1,0,1,1,Villa El Salvador
112089,1,52,0,1,1,0,0,0,Villa El Salvador
112090,1,48,0,1,1,0,0,0,Villa El Salvador
112091,1,40,0,1,1,0,0,1,Villa El Salvador
112092,1,40,0,1,1,0,0,1,Villa El Salvador
112093,1,20,0,0,1,0,1,0,Lurin
112094,1,19,0,0,1,0,0,1,Villa El Salvador
112095,1,57,0,0,1,0,0,1,Villa El Salvador
112096,1,14,0,0,1,0,0,0,Villa El Salvador
112097,1,14,0,0,1,0,0,0,Villa El Salvador
112101,1,36,0,1,1,0,0,1,Villa El Salvador
112103,1,31,0,0,1,0,1,0,Villa El Salvador
112104,1,29,0,0,1,0,0,1,Villa El Salvador
112105,1,65,0,1,1,0,0,0,Villa El Salvador
112106,1,17,0,0,1,0,0,1,Villa El Salvador
112107,1,39,0,1,1,0,0,1,Villa El Salvador
112108,1,28,0,1,1,0,1,1,Villa El Salvador
112110,1,36,0,1,1,0,0,1,Villa El Salvador
112111,1,34,0,1,1,0,0,0,Villa El Salvador
112112,1,41,0,0,1,0,0,1,Villa El Salvador
112113,1,48,0,1,1,0,1,1,Villa El Salvador
112114,1,17,0,0,1,0,0,1,Villa El Salvador
112115,1,56,0,1,1,0,0,1,Villa El Salvador
112116,1,60,0,1,1,0,0,1,Villa El Salvador
112119,1,47,0,0,1,0,0,1,Villa El Salvador
112120,1,32,0,1,1,0,0,0,Villa El Salvador
112121,1,6,0,0,1,0,0,1,Villa El Salvador
112122,1,19,0,0,1,0,0,1,Villa El Salvador
112123,1,8,0,0,1,0,0,1,Villa El Salvador
112124,1,42,0,1,1,0,0,1,Villa El Salvador
112125,1,22,0,1,1,0,1,1,Villa El Salvador
112127,1,4,0,0,1,1,0,1,Villa El Salvador
112128,1,44,0,1,1,0,1,1,Villa El Salvador
112129,1,37,0,1,1,0,0,1,Villa El Salvador
112131,1,8,0,0,1,1,0,1,Villa El Salvador
112132,1,47,0,1,1,0,0,1,Villa El Salvador
112134,1,21,0,1,1,0,0,0,Villa El Salvador
112135,1,28,0,1,1,0,1,1,Villa El Salvador
112136,1,44,0,1,1,0,1,1,Villa El Salvador
112138,1,38,0,1,1,0,0,1,Villa El Salvador
112139,1,18,0,0,1,0,0,1,Villa El Salvador
112140,1,38,0,1,1,0,1,1,Villa El Salvador
112142,1,21,0,1,1,0,0,1,Villa El Salvador
